dateTime,temperature
2016-11-24 12:39:30,47
2017-10-12 17:32:34,-98
2017-01-22 13:10:30,33
2017-01-12 15:22:55,98
2016-02-04 00:13:02,128
2016-05-09 05:42:37,22
2016-07-17 22:40:19,24
2016-05-19 06:18:22,0
2016-02-28 16:58:06,86
2016-01-31 08:07:29,-115
2015-12-31 02:41:46,-128
2017-09-23 22:13:21,137
2016-04-13 02:18:23,7
2017-07-29 15:03:17,31
2015-12-19 10:24:08,-131
2016-04-03 04:47:22,-103
2017-03-21 05:46:38,-66
2016-12-27 10:21:40,-74
2016-12-14 11:04:09,148
2017-10-28 07:22:29,124
2015-11-29 20:25:54,41
2016-08-23 12:14:33,40
2016-10-29 02:56:16,-3
2017-09-01 21:02:34,142
2017-01-23 20:32:41,-75
2016-11-20 20:39:21,88
2016-11-12 04:15:08,91
2016-09-20 23:56:49,-61
2016-08-21 04:11:46,-150
2016-11-17 13:37:27,-134
2017-06-11 04:58:14,-54
2016-07-15 16:41:42,125
2017-06-30 08:23:58,-142
2017-11-04 08:03:41,-150
2016-08-03 04:06:48,21
2017-01-28 23:06:15,57
2017-09-07 14:46:45,107
2016-02-18 19:47:31,56
2017-05-03 21:29:23,99
2017-09-26 16:20:23,123
2016-06-30 09:19:03,-34
2017-05-30 09:42:07,-19
2015-12-01 02:42:43,-134
2016-08-28 01:51:19,136
2016-12-23 12:16:21,41
2016-04-05 07:42:46,-150
2017-03-01 06:07:07,-143
2016-09-07 03:59:37,-137
2016-04-21 01:03:59,31
2016-05-16 03:09:31,119
2017-04-28 13:56:43,2
2017-07-03 22:17:51,53
2016-03-02 09:29:59,63
2016-04-22 16:43:05,-93
2017-04-03 22:45:04,94
2016-01-08 12:01:23,-110
2017-09-17 13:43:25,-57
2017-03-28 17:53:38,-131
2016-10-30 20:31:15,-97
2016-12-25 06:45:26,41
2016-10-01 04:27:03,31
2016-10-09 05:06:51,-38
2017-05-27 02:13:48,113
2016-03-27 14:37:50,95
2017-08-25 03:00:17,-84
2017-02-04 08:31:44,79
2017-11-03 01:57:28,-85
2016-02-25 16:51:20,-128
2017-04-11 14:58:26,-86
2015-12-22 12:08:30,13
2017-03-09 02:14:38,-53
2017-05-19 14:54:07,99
2017-04-09 12:31:45,72
2017-01-08 07:31:53,-27
2016-07-28 08:08:51,-44
2016-05-24 21:07:06,62
2016-02-18 18:06:27,5
2017-03-08 03:06:08,-63
2016-01-08 01:23:50,-34
2016-09-10 10:13:31,84
2017-07-15 07:13:20,112
2016-07-10 02:09:18,-145
2015-11-17 05:38:06,-52
2017-02-20 02:32:02,80
2017-01-13 08:02:24,105
2017-06-24 19:39:44,114
2016-01-20 00:05:38,-116
2016-08-04 19:00:31,74
2016-02-26 05:19:33,-4
2015-11-13 07:10:09,-123
2017-02-24 14:38:53,-85
2017-09-28 19:57:41,-17
2016-10-24 12:05:42,26
2016-02-11 00:39:10,53
2017-08-13 20:27:50,61
2016-02-14 04:33:11,-40
2016-10-20 09:00:24,10
2017-03-13 13:17:10,-57
2016-12-25 02:39:12,111
2017-03-30 11:09:31,14
2016-09-15 16:53:54,66
2017-05-11 07:34:56,-92
2017-08-12 10:40:52,54
2017-10-10 10:11:53,-118
2017-07-26 02:13:36,10
2017-06-15 20:13:56,10
2017-06-04 19:28:12,35
2016-10-14 20:22:45,12
2016-07-13 03:26:05,-141
2016-07-12 16:45:27,31
2016-12-06 23:54:10,52
2016-10-13 16:34:59,-11
2017-09-03 11:26:31,140
2016-04-26 10:36:45,-91
2016-06-27 03:52:16,-22
2017-02-19 03:26:44,39
2016-12-01 00:54:00,-37
2016-01-22 12:25:17,80
2015-12-26 05:26:20,128
2017-10-22 05:40:07,-10
2016-01-26 03:09:52,-4
2016-11-18 12:41:37,-128
2017-05-10 10:56:52,-118
2017-07-16 10:44:02,57
2016-04-11 01:17:55,65
2017-04-08 21:27:01,-2
2016-09-29 03:00:25,92
2016-09-07 17:37:27,-132
2016-10-21 06:17:24,-66
2017-04-05 07:53:13,94
2016-02-11 21:53:13,-148
2017-06-19 14:27:43,9
2017-10-05 04:47:36,-91
2015-12-22 03:45:02,-62
2015-12-25 05:20:12,-46
2016-12-15 12:30:24,85
2017-04-19 22:00:45,127
2017-05-19 06:36:15,-3
2016-01-01 17:59:39,45
2016-01-16 02:54:27,-21
2016-11-15 04:18:11,36
2017-04-13 09:31:42,-39
2016-12-19 04:45:12,148
2017-04-19 22:29:49,-11
2016-03-13 12:28:53,125
2016-03-20 07:37:05,64
2016-05-24 18:01:24,-91
2015-12-04 04:21:39,-148
2016-07-21 06:19:52,-88
2015-12-02 15:09:54,7
2016-10-21 16:49:58,150
2017-10-25 07:19:30,-54
2017-04-30 17:38:04,-137
2016-09-24 12:41:09,0
2017-06-30 02:03:14,66
2017-10-26 13:17:04,84
2016-03-11 22:11:09,-71
2016-03-23 11:17:10,-11
2016-12-18 22:14:49,24
2017-06-24 12:52:24,-84
2017-03-20 03:00:50,-80
2017-02-06 07:19:36,-104
2017-01-25 05:33:04,66
2017-08-28 07:07:12,-100
2017-03-16 10:23:52,-144
2017-06-20 19:37:38,143
2017-09-13 08:34:38,72
2016-03-19 17:07:10,53
2016-11-08 05:10:16,-25
2016-04-09 07:12:41,41
2017-01-24 17:45:12,-120
2016-04-25 04:49:37,-136
2016-04-19 14:36:11,4
2017-03-20 16:47:01,-71
2017-06-10 15:10:31,-101
2017-05-19 23:04:54,74
2017-02-15 19:11:44,-39
2017-01-01 21:22:11,-38
2017-03-22 06:27:14,84
2017-03-31 22:38:46,-110
2015-12-14 18:49:33,-38
2017-01-04 01:45:28,-33
2016-04-21 23:52:20,145
2017-05-07 17:13:27,30
2017-01-30 00:39:51,-64
2017-06-17 03:41:46,0
2017-03-06 22:24:24,138
2015-11-13 19:39:12,122
2017-10-31 01:28:26,-31
2017-01-19 18:57:28,144
2016-10-19 18:59:41,-7
2017-01-05 18:27:02,14
2016-08-28 02:23:11,45
2016-03-11 19:55:22,45
2016-09-14 21:09:06,126
2016-06-30 01:47:57,-116
2016-02-17 04:17:55,9
2016-06-19 06:03:47,-89
2017-05-26 18:16:47,-28
2017-02-22 03:31:26,5
2016-08-10 11:09:20,-48
2016-05-17 17:07:22,54
2016-11-03 04:09:23,120
2017-08-29 13:57:53,-146
2016-08-20 20:20:34,-129
2016-09-09 05:33:17,84
2016-01-26 04:58:06,71
2017-05-14 16:43:21,-72
2017-06-20 09:51:16,88
2017-01-22 22:40:05,28
2016-11-13 09:11:54,-42
2016-09-01 05:17:10,94
2016-06-01 00:29:04,113
2015-12-15 21:57:35,-147
2017-07-28 12:39:19,-145
2016-11-11 13:18:52,94
2016-06-09 23:00:38,115
2016-02-19 18:20:25,-117
2017-01-09 12:04:24,129
2016-12-31 08:41:50,6
2017-05-08 06:39:03,-65
2017-04-12 18:49:21,-136
2017-06-09 07:18:16,37
2017-03-22 18:04:26,-125
2015-12-22 12:13:37,-142
2017-02-08 16:37:57,141
2017-09-20 20:41:25,-54
2015-12-09 11:55:33,-28
2017-01-11 09:05:15,35
2016-10-25 22:37:24,-75
2015-12-16 14:03:46,72
2017-02-28 06:36:01,44
2016-05-10 06:57:49,58
2016-05-17 11:09:53,38
2016-11-30 16:46:59,-148
2017-09-03 14:35:35,-27
2017-02-14 17:55:11,125
2016-03-11 03:18:37,-138
2016-04-10 13:58:19,0
2016-09-27 07:04:50,69
2017-04-12 22:46:58,-62
2016-01-23 19:24:51,-126
2016-09-01 07:10:34,-115
2017-02-27 14:45:52,81
2016-09-22 17:51:25,21
2017-06-22 06:09:29,-114
2017-06-22 01:54:51,84
2017-08-31 06:09:09,-68
2017-05-24 09:10:13,-103
2016-04-05 10:34:11,-144
2016-10-17 20:14:47,132
2016-03-01 13:19:07,97
2016-10-01 16:24:42,3
2017-09-05 06:48:22,-1
2016-10-28 09:33:20,73
2017-09-06 02:37:26,-30
2016-07-26 20:43:35,90
2016-06-27 10:32:37,1
2016-08-26 22:23:13,-95
2016-03-06 23:41:31,-59
2016-06-13 19:43:59,97
2017-07-25 13:50:02,13
2016-05-13 04:20:05,-19
2016-09-02 21:24:31,73
2016-05-08 20:32:22,137
2016-11-21 05:17:00,137
2016-08-20 05:26:42,140
2017-03-02 21:06:28,8
2017-04-27 19:04:25,-11
2017-10-11 10:35:18,-93
2016-02-28 23:20:56,122
2016-04-23 04:37:49,58
2017-09-27 10:11:52,-134
2016-07-31 01:21:00,54
2015-11-24 07:40:56,34
2015-12-04 08:25:07,-134
2016-11-15 05:59:08,126
2017-09-11 21:43:32,-115
2016-07-31 12:16:25,-77
2017-10-12 16:56:59,-35
2016-07-15 02:16:39,31
2017-02-22 16:48:40,-58
2015-11-17 18:29:14,94
2016-12-14 09:09:19,-27
2017-03-24 10:11:40,-126
2016-03-06 18:12:15,30
2017-02-26 21:45:15,101
2016-05-16 09:22:25,-56
2016-08-28 08:34:30,97
2017-02-06 00:38:58,-23
2016-11-18 08:59:30,104
2017-05-28 11:58:43,-45
2016-07-23 00:42:48,-128
2017-04-27 06:07:04,-144
2016-12-11 04:12:46,-42
2016-12-21 21:03:42,36
2015-12-30 08:14:51,10
2017-08-02 17:31:23,-141
2016-03-16 13:48:47,142
2016-12-24 04:45:12,24
2017-09-24 18:38:33,44
2015-12-25 01:28:52,-52
2017-08-04 23:15:03,109
2017-11-09 21:28:14,-136
2017-05-19 01:57:40,-143
2015-11-24 07:26:34,-34
2016-04-25 06:40:49,-108
2016-05-26 15:51:03,34
2016-04-29 02:30:10,-148
2016-03-14 02:09:10,142
2016-10-24 00:21:02,108
2016-08-19 08:35:40,82
2016-06-30 12:22:02,70
2017-03-17 23:49:39,80
2016-07-13 05:48:39,109
2017-03-14 00:55:51,-19
2017-04-14 23:38:32,120
2017-03-17 05:53:29,-72
2016-10-09 08:37:15,-51
2016-10-01 10:16:48,91
2016-05-31 00:32:18,123
2017-10-09 03:09:22,30
2015-12-22 11:28:35,132
2017-10-16 11:09:21,-49
2016-08-31 16:05:39,32
2017-02-13 21:22:53,90
2016-05-04 18:20:25,22
2016-10-25 04:14:17,-80
2016-11-06 13:18:01,144
2016-11-25 21:01:03,-100
2017-03-16 01:40:33,100
2016-10-04 14:34:57,15
2017-02-28 02:48:12,-115
2017-04-03 11:11:38,-36
2016-11-13 21:36:08,21
2016-02-13 16:31:52,120
2016-11-15 00:05:15,-30
2016-11-29 18:17:42,72
2015-12-30 13:55:44,98
2017-09-23 02:33:19,-128
2017-06-22 08:33:32,8
2017-10-14 02:12:02,-109
2016-05-18 23:43:07,55
2016-09-27 10:35:15,137
2017-09-28 02:02:13,-144
2016-10-25 19:53:24,-64
2016-11-20 11:05:29,-73
2017-01-29 19:13:45,-126
2017-09-10 06:20:13,49
2016-05-03 16:54:17,54
2016-10-02 20:59:30,-28
2016-03-24 04:46:24,97
2016-04-04 09:01:56,118
2016-06-29 14:28:46,81
2017-04-27 12:45:03,-120
2016-10-31 13:23:31,-92
2016-02-22 13:05:44,50
2017-04-28 07:03:52,-10
2016-08-03 23:31:49,115
2016-01-31 06:39:37,68
2016-05-22 11:36:03,36
2017-10-23 18:12:19,129
2016-09-07 13:52:12,99
2017-10-28 21:37:41,5
2016-09-11 18:49:54,150
2016-03-24 06:04:53,-98
2017-09-17 00:02:44,-61
2017-01-13 12:29:49,-42
2016-06-13 00:03:54,-61
2017-11-07 17:03:10,-133
2017-02-10 13:58:47,-101
2016-01-28 01:52:03,128
2017-11-01 23:14:35,-19
2015-11-26 05:27:27,-62
2016-07-21 07:12:49,68
2017-01-03 10:29:41,-89
2015-12-25 02:15:00,-35
2017-11-05 05:51:41,-16
2016-06-08 15:05:57,30
2016-07-28 09:07:02,-96
2017-09-03 12:46:47,132
2017-06-28 17:29:12,-58
2015-12-29 21:47:46,-2
2016-01-28 10:00:35,-37
2016-12-05 00:33:02,-2
2016-07-26 15:30:45,130
2017-04-10 14:19:28,-99
2017-10-28 10:49:44,29
2016-06-16 10:19:38,68
2015-12-29 17:43:00,-29
2017-04-29 10:23:58,64
2015-12-02 23:52:19,-116
2016-06-04 07:43:43,6
2015-12-02 00:29:37,-34
2016-03-01 15:59:04,-27
2017-10-04 15:01:48,115
2017-08-06 18:04:17,79
2016-02-05 17:57:03,-105
2015-12-02 11:03:28,-143
2017-04-23 12:10:37,83
2017-07-10 07:21:33,-101
2017-10-01 01:06:03,-73
2016-06-05 04:24:52,-146
2016-03-24 12:02:09,-107
2016-04-26 04:35:19,96
2016-10-08 08:46:10,37
2016-05-25 14:41:52,-51
2017-07-21 07:26:21,29
2017-09-10 05:05:31,-47
2017-02-05 00:28:06,-130
2016-11-07 04:39:14,1
2017-09-06 09:58:32,106
2016-03-17 22:32:03,34
2016-10-28 23:39:11,110
2016-04-11 08:53:01,-27
2017-10-18 09:15:23,62
2017-02-06 23:43:12,102
2017-07-12 14:17:24,-6
2016-02-04 20:49:41,-134
2016-04-19 13:28:05,12
2017-10-30 03:53:20,1
2017-09-27 13:38:25,-137
2017-06-07 19:19:54,-112
2017-02-05 23:51:00,-35
2017-10-11 04:26:53,-4
2015-11-29 18:52:50,138
2016-07-01 03:07:19,66
2016-11-21 01:54:56,-77
2016-11-15 15:31:17,115
2017-03-01 22:08:45,44
2016-10-24 02:57:18,-126
2017-07-23 13:11:49,106
2016-10-31 08:32:26,-117
2017-10-15 04:14:21,-20
2017-02-10 20:44:56,28
2017-08-17 14:34:08,-42
2017-04-04 22:03:22,-107
2017-10-28 02:26:26,150
2017-02-01 11:43:02,66
2016-03-15 19:13:41,-32
2017-03-08 20:32:41,-47
2015-12-29 10:52:29,-128
2016-06-18 18:38:36,-92
2016-07-22 09:32:52,106
2016-03-24 05:21:33,90
2016-04-15 05:55:27,-116
2017-07-06 21:44:38,-45
2016-05-22 21:50:10,-133
2017-10-12 02:48:24,11
2016-02-21 02:55:42,140
2017-04-17 01:44:48,-120
2016-02-10 08:13:34,130
2016-02-08 01:40:32,70
2017-07-09 22:23:54,52
2016-08-05 14:10:37,123
2016-06-27 23:27:10,-41
2016-12-10 07:08:07,69
2016-07-05 20:43:02,97
2017-04-15 22:15:32,78
2016-08-24 03:13:59,49
2017-07-26 21:27:53,82
2016-09-18 02:41:59,81
2016-07-08 13:33:49,-19
2017-01-25 08:08:46,35
2016-10-31 03:53:16,26
2016-02-01 22:22:49,-133
2017-10-06 23:41:26,-135
2016-06-22 17:11:09,99
2016-04-18 13:10:15,-130
2017-04-29 04:20:14,-41
2016-04-01 21:07:41,-95
2017-09-03 22:53:36,-103
2017-06-09 10:12:40,1
2017-08-09 14:37:02,-114
2016-11-08 22:37:57,-150
2016-01-08 01:02:38,51
2016-02-04 16:25:14,65
2016-06-04 05:25:56,120
2017-08-01 00:04:19,-144
2017-06-10 06:37:51,77
2016-01-03 17:14:10,-131
2016-09-12 05:06:23,9
2016-02-13 16:10:58,-53
2017-05-20 13:06:55,-75
2016-10-15 02:23:35,-9
2016-05-04 09:51:54,127
2016-02-14 02:10:30,62
2017-11-08 03:07:40,-31
2016-08-12 17:42:15,81
2017-04-10 23:08:57,-40
2016-08-24 17:24:33,-102
2017-03-30 12:04:32,-31
2015-12-08 18:10:46,95
2016-11-08 06:43:56,-145
2017-09-04 10:24:10,-123
2017-10-19 11:17:55,-14
2017-05-24 23:31:51,-132
2017-06-14 00:37:39,-109
2017-04-24 19:02:26,111
2017-08-09 08:58:14,88
2017-09-15 05:02:10,41
2017-05-04 14:08:41,-96
2017-08-14 09:43:07,-148
2017-03-11 05:29:12,-105
2016-05-30 00:33:36,-102
2016-12-30 23:53:31,141
2015-12-09 13:44:47,-10
2016-10-01 00:51:53,47
2016-11-26 03:17:57,-53
2016-02-16 14:37:40,-30
2017-01-23 23:35:45,-30
2017-02-02 03:07:10,-94
2016-07-30 11:23:31,-84
2017-01-07 10:54:57,-103
2017-01-20 20:51:29,-136
2017-03-05 17:38:21,85
2016-05-11 12:32:45,4
2017-01-17 22:19:10,34
2015-12-07 10:49:01,-33
2015-11-19 18:18:12,23
2016-01-15 13:45:56,100
2017-08-16 18:35:03,73
2016-09-19 08:59:43,-1
2017-07-26 07:23:57,-28
2017-07-15 23:40:00,-34
2016-02-12 13:38:43,146
2017-11-09 20:01:41,125
2017-01-06 16:44:05,139
2017-06-23 23:24:09,83
2016-06-06 09:11:21,-94
2017-10-07 17:06:47,12
2016-11-21 11:04:59,134
2016-03-12 00:15:03,-84
2017-10-11 19:39:30,107
2017-09-08 00:13:31,-86
2016-07-20 12:47:47,9
2017-07-26 18:29:42,-133
2016-10-30 14:46:23,-52
2017-01-01 12:40:31,-36
2017-04-01 03:07:36,-142
2017-04-17 15:35:53,-67
2017-08-23 02:20:43,49
2017-03-30 11:42:14,48
2017-03-10 00:09:56,-139
2017-03-28 12:39:41,-102
2016-08-24 14:56:52,-137
2016-07-26 06:21:51,134
2017-05-10 11:16:17,119
2017-03-24 09:13:17,-64
2015-12-30 04:53:43,17
2017-02-20 14:27:28,85
2016-04-28 01:20:58,-8
2017-08-01 12:30:10,-80
2017-01-06 04:47:17,-145
2017-03-11 20:20:47,28
2017-06-30 02:36:11,148
2016-05-08 20:25:26,116
2016-06-16 14:16:21,-26
2017-10-16 09:32:32,-138
2017-07-16 14:08:17,140
2017-06-15 03:57:42,9
2017-08-13 08:36:01,-58
2016-04-13 08:52:59,124
2016-02-28 04:33:49,12
2017-10-25 08:40:41,-118
2016-09-23 20:28:23,28
2015-12-13 16:24:32,-89
2017-03-14 18:06:54,56
2017-02-24 07:35:44,-86
2017-08-17 00:58:47,17
2017-07-08 20:11:50,-137
2017-03-28 06:57:03,107
2016-02-19 23:00:45,-10
2016-02-08 15:38:54,-60
2016-10-07 07:39:09,80
2017-10-18 06:38:48,-60
2016-12-30 05:27:10,-99
2016-09-04 15:36:58,60
2016-09-01 21:04:01,-79
2017-06-03 16:59:51,-14
2017-05-31 23:47:12,9
2017-05-12 05:14:19,92
2016-08-15 20:22:03,132
2017-09-30 02:57:49,-84
2016-08-05 19:35:14,5
2017-03-31 21:29:48,-116
2016-01-02 22:52:29,-41
2017-09-08 01:11:08,-57
2017-09-01 12:08:26,99
2016-04-27 18:25:21,-86
2016-03-30 03:20:57,28
2016-04-27 04:50:59,-10
2016-08-18 18:46:17,123
2016-12-08 14:29:03,40
2015-11-20 01:11:25,139
2016-08-12 21:37:36,-119
2017-09-03 09:28:34,-86
2017-08-04 07:51:06,87
2016-10-05 01:08:16,-68
2017-07-18 04:22:24,92
2017-07-08 12:14:27,79
2016-09-22 13:55:57,46
2016-02-16 01:41:12,61
2016-11-28 03:09:04,-88
2015-12-27 13:51:11,-150
2017-09-01 10:52:02,-56
2016-01-07 17:10:42,-124
2017-01-25 18:05:28,-4
2016-05-03 07:30:20,34
2016-05-20 22:20:25,128
2017-03-07 18:55:15,-32
2017-03-30 21:31:58,148
2016-09-11 05:59:17,-113
2017-04-09 14:31:26,-91
2015-11-30 00:44:41,-102
2017-06-29 06:25:55,-45
2016-01-31 10:31:38,33
2017-07-24 01:11:04,83
2017-05-17 05:27:28,-70
2016-12-19 21:40:26,-117
2016-06-18 11:24:38,84
2016-09-05 09:57:37,-78
2016-11-16 04:10:26,-44
2017-04-10 03:29:09,-113
2016-08-08 09:37:34,-48
2016-03-11 09:21:25,149
2016-02-26 00:15:15,73
2016-02-14 17:45:51,124
2016-08-15 07:10:20,8
2016-04-22 19:58:37,-56
2016-11-09 16:22:09,110
2016-11-30 06:09:39,59
2016-09-23 21:38:52,135
2015-12-10 17:12:15,-75
2017-06-09 05:25:20,-136
2016-07-22 22:48:10,112
2015-12-02 07:11:39,-39
2017-05-12 06:44:38,-28
2016-08-20 04:05:53,96
2017-10-29 04:00:25,-141
2016-03-12 16:33:57,123
2016-10-07 12:16:19,102
2017-02-08 10:24:53,115
2016-07-28 21:49:52,-18
2017-05-18 12:27:04,-122
2016-02-08 12:04:55,-75
2017-07-11 08:22:32,-144
2016-10-11 15:54:35,1
2016-12-09 13:17:53,31
2016-11-07 12:52:39,13
2016-12-22 14:46:29,-32
2017-06-14 17:18:10,128
2016-11-19 18:53:41,75
2016-01-15 03:01:05,-85
2016-07-06 08:15:18,129
2016-03-17 18:33:03,49
2017-05-03 04:15:50,-148
2016-08-27 01:32:56,-146
2015-12-11 01:05:05,-102
2016-03-25 06:28:10,25
2017-10-14 16:31:21,63
2016-09-25 06:19:19,-130
2016-06-14 16:40:23,33
2017-03-11 02:32:46,118
2016-08-05 01:15:52,52
2016-05-08 06:51:36,124
2016-05-01 09:39:01,-114
2016-12-02 20:20:48,49
2015-11-23 14:11:06,-34
2015-11-18 22:24:25,105
2016-05-26 23:50:34,25
2016-04-24 07:55:46,-54
2017-09-22 01:36:11,-136
2017-06-15 04:12:37,100
2017-10-09 13:48:30,-48
2017-07-21 12:04:15,2
2016-06-09 00:58:42,-144
2017-06-28 11:39:52,88
2016-12-24 09:59:53,-35
2017-09-23 11:22:18,-36
2016-03-16 12:12:54,-104
2016-12-22 13:53:03,11
2016-08-16 10:41:03,92
2017-02-02 00:34:51,22
2016-10-06 10:03:54,88
2017-02-22 21:37:56,-98
2016-11-02 19:33:23,143
2016-10-26 16:35:19,-125
2017-03-23 02:26:39,29
2017-04-30 18:32:09,-106
2016-01-24 12:02:10,-142
2016-06-25 18:22:22,-87
2016-11-23 06:16:47,55
2016-07-28 12:28:16,88
2017-06-22 19:12:06,-53
2016-04-06 22:11:17,-50
2017-02-17 09:10:09,84
2016-04-20 17:58:28,-95
2017-04-12 18:54:50,2
2016-03-01 06:46:13,1
2017-09-18 17:06:51,-102
2017-08-13 07:07:42,-98
2016-05-31 21:28:41,57
2017-01-19 05:13:12,34
2017-09-14 23:22:00,75
2017-09-19 09:06:05,5
2016-05-01 07:08:56,-62
2016-08-14 10:04:51,-54
2016-10-21 10:58:28,-31
2017-05-06 09:38:48,-41
2017-07-01 17:54:52,73
2015-11-24 23:27:08,-70
2016-04-08 19:38:37,-2
2017-06-10 14:40:16,-75
2016-05-11 11:34:09,-100
2017-07-05 15:04:58,95
2016-07-04 11:15:01,-44
2017-06-10 05:09:02,-149
2016-05-29 14:52:31,-10
2017-06-27 18:14:42,141
2016-10-03 12:55:32,79
2016-07-14 06:58:10,38
2016-08-12 05:33:43,-11
2017-01-23 09:53:11,-112
2015-12-15 17:28:55,148
2017-07-19 04:02:14,-84
2016-12-06 18:01:18,-124
2017-02-15 18:24:56,-4
2017-06-10 17:36:31,-133
2016-06-08 00:09:00,-126
2016-06-06 00:47:28,-146
2017-01-13 14:22:45,133
2016-12-20 20:41:53,-147
2017-08-10 19:40:19,-74
2015-12-17 07:44:35,-4
2017-04-25 02:27:35,-14
2016-07-04 05:28:15,35
2016-06-15 05:42:17,-51
2016-09-06 13:17:00,-149
2017-03-24 10:20:19,-139
2016-05-02 03:12:08,127
2017-09-05 08:30:36,86
2016-07-25 23:24:08,-103
2016-02-14 23:34:52,-86
2017-03-25 19:44:02,72
2017-09-29 13:34:44,99
2016-01-04 15:35:15,-90
2017-04-30 11:08:18,108
2016-05-22 16:20:29,-85
2016-12-08 10:24:56,-129
2017-09-03 05:18:17,57
2017-04-05 19:33:44,52
2016-04-25 21:23:09,109
2016-10-04 21:58:12,-96
2016-05-25 09:28:15,77
2017-02-13 16:58:35,-85
2015-12-31 18:21:57,32
2017-06-19 11:30:08,-121
2017-03-28 19:00:22,127
2017-02-10 17:12:58,42
2016-08-19 18:51:10,20
2016-04-03 07:55:13,28
2017-07-05 06:41:03,93
2017-03-27 07:58:33,51
2017-10-06 08:28:45,80
2017-09-12 20:22:05,-50
2016-12-18 00:12:43,-97
2016-12-02 16:28:20,-83
2016-10-30 22:22:59,-36
2016-10-03 10:34:57,13
2015-12-08 17:20:55,-28
2017-05-01 12:53:04,-79
2016-11-08 18:23:35,-149
2016-11-04 17:31:53,-121
2015-12-08 15:51:05,51
2017-03-31 00:03:38,6
2017-10-02 02:02:22,-8
2017-08-01 03:00:29,-39
2016-08-10 20:09:32,127
2016-12-29 07:15:18,41
2016-09-29 14:01:58,-148
2016-02-14 10:45:15,-5
2016-04-08 13:17:51,55
2016-10-12 13:23:43,-106
2016-04-15 05:52:40,-135
2017-04-04 06:03:23,119
2016-08-24 18:08:16,39
2016-10-18 04:04:35,-31
2017-04-23 15:09:30,67
2016-01-31 01:36:26,25
2016-05-06 23:25:06,17
2016-12-23 05:49:44,-47
2016-07-17 07:42:11,-130
2015-11-30 22:28:15,18
2016-03-22 06:45:22,-9
2017-04-14 18:12:31,13
2017-10-14 20:01:41,61
2017-09-25 05:57:45,150
2017-03-09 15:47:08,37
2016-01-21 01:20:04,1
2017-07-05 03:31:11,60
2017-02-04 04:53:10,-41
2016-11-25 01:19:05,87
2017-10-16 18:47:08,-17
2016-10-03 13:05:25,-84
2016-09-04 03:51:08,107
2016-10-02 08:17:06,-18
2017-06-03 20:02:39,60
2017-03-14 08:36:23,-61
2016-05-21 06:44:22,44
2017-05-08 00:30:23,73
2017-05-21 07:20:53,-126
2016-07-26 18:24:36,59
2016-02-24 21:06:34,-123
2017-03-14 16:29:07,42
2016-08-14 05:22:52,-52
2017-06-01 20:35:37,80
2015-11-15 16:18:22,68
2017-06-14 21:06:30,-95
2017-07-27 02:05:47,-137
2016-11-09 18:31:15,119
2016-12-24 00:19:00,34
2017-09-19 00:13:24,71
2015-11-29 03:17:54,-7
2017-06-27 10:32:35,68
2017-01-20 02:29:17,-135
2016-03-16 09:40:31,39
2017-04-15 03:04:19,-93
2017-05-31 21:51:09,-95
2015-11-24 11:02:41,113
2017-01-17 09:10:05,-108
2017-06-14 21:51:54,20
2016-07-28 05:20:26,-110
2016-10-23 11:30:18,-130
2016-02-25 07:24:55,32
2017-03-13 11:09:58,92
2017-07-14 08:19:53,-49
2016-08-13 02:46:28,-1
2016-08-11 07:27:40,-62
2017-03-27 15:05:26,85
2016-09-13 02:36:11,63
2017-07-19 03:07:51,-99
2016-09-12 04:30:04,-126
2016-09-08 17:02:28,67
2016-06-10 21:55:51,131
2017-10-04 11:45:10,-91
2017-02-19 23:03:39,-63
2015-12-05 01:08:41,-45
2016-11-24 23:18:23,-21
2017-04-15 22:04:31,95
2017-10-06 05:39:45,43
2017-03-10 23:04:08,-74
2017-04-23 11:46:32,55
2017-02-14 09:19:53,96
2016-05-26 07:31:37,-21
2016-04-08 00:45:29,-124
2017-08-21 00:42:30,5
2017-04-13 02:39:07,-111
2017-02-10 08:39:05,-136
2016-11-08 01:51:03,140
2015-12-12 08:10:04,-135
2017-02-17 11:44:42,-78
2016-08-07 10:59:06,-88
2017-04-06 17:40:11,133
2016-06-09 13:32:19,-125
2017-02-05 00:12:39,-44
2016-04-11 01:02:51,-86
2015-11-24 05:18:43,14
2016-05-23 12:07:24,-82
2017-07-21 16:41:19,42
2015-12-07 05:23:09,56
2017-09-18 11:37:50,135
2017-08-30 09:53:40,-102
2015-12-17 20:28:10,96
2016-03-20 10:23:45,94
2017-04-06 14:46:24,28
2017-09-01 16:05:23,-116
2015-11-23 01:28:46,-119
2016-12-23 02:12:27,-42
2017-11-05 17:39:44,45
2016-06-24 16:07:02,-26
2017-05-16 08:25:01,-8
2016-07-29 10:17:55,11
2016-12-20 12:27:09,-77
2017-10-01 04:14:39,-74
2017-09-16 14:18:15,-145
2016-11-24 16:37:59,34
2017-01-28 18:40:42,12
2017-04-17 20:27:16,77
2017-02-17 14:10:29,-21
2017-03-25 22:09:17,-63
2016-04-19 21:33:49,-118
2017-09-19 11:07:12,132
2017-09-16 01:11:20,-135
2017-03-20 18:27:42,-142
2016-11-08 03:00:14,-129
2017-10-26 05:14:42,-51
2017-10-26 08:26:50,-138
2017-06-03 18:23:32,121
2017-01-10 01:30:39,-57
2017-07-19 08:50:35,-85
2016-07-04 18:26:56,-116
